vehicle_id,avl_timestamp,start_date,route_id,trip_id,stop_id,current_status,current_stop_seq,latitude,longitude,speed,bearing
5061,2024-11-01 16:45:26-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.331324,-97.74006,12.2,176
5061,2024-11-01 16:45:41-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.329617,-97.73994,12.87,176.5
5061,2024-11-01 16:46:06-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.32677,-97.73977,11.94,177.9
5061,2024-11-01 16:46:11-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.32631,-97.73974,7.15,177
5061,2024-11-01 16:46:26-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.326126,-97.73973,0.04,
5061,2024-11-01 16:46:46-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.326126,-97.73973,0,
5061,2024-11-01 16:46:56-05,2024-11-01,803,2811880_13111,684,IN_TRANSIT_TO,10,30.326126,-97.73973,0,
5061,2024-11-01 16:47:11-05,2024-11-01,803,2811880_13111,684,STOPPED_AT,10,30.325377,-97.73967,9.7,176.2
5061,2024-11-01 16:47:26-05,2024-11-01,803,2811880_13111,684,STOPPED_AT,10,30.325005,-97.73963,0,
5061,2024-11-01 16:47:41-05,2024-11-01,803,2811880_13111,684,STOPPED_AT,10,30.324818,-97.73961,7.29,173.7
5061,2024-11-01 16:47:56-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.323385,-97.73945,11.4,176.4
5061,2024-11-01 16:48:11-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.322176,-97.73936,10.24,176.3
5061,2024-11-01 16:48:26-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.320585,-97.73924,11.98,176.2
5061,2024-11-01 16:48:41-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.31974,-97.73886,7.15,101
5061,2024-11-01 16:49:01-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.31894,-97.73712,7.6,119
5061,2024-11-01 16:49:11-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.318811,-97.736855,5.45,119.9
5061,2024-11-01 16:49:26-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.318136,-97.73544,11.18,118.9
5061,2024-11-01 16:49:41-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.3177,-97.735,6.71,205
5061,2024-11-01 16:49:56-05,2024-11-01,803,2811880_13111,5877,IN_TRANSIT_TO,11,30.316324,-97.735886,13.77,209.7
5061,2024-11-01 16:50:16-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.31494,-97.73666,3.58,167
5061,2024-11-01 16:50:26-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.314316,-97.73702,11.67,210.8
5061,2024-11-01 16:50:41-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.313602,-97.73751,0.04,
5061,2024-11-01 16:50:56-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.313602,-97.73751,0,
5061,2024-11-01 16:51:11-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.3136,-97.73751,0,
5061,2024-11-01 16:51:26-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.313604,-97.73751,0,
5061,2024-11-01 16:51:41-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.313604,-97.73751,0.04,
5061,2024-11-01 16:52:01-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.31209,-97.73857,14.8,211.3
5061,2024-11-01 16:52:11-05,2024-11-01,803,2811880_13111,4831,IN_TRANSIT_TO,12,30.310902,-97.7394,15.65,211.8
